station_type,company,name,address,city,latitude,longitude,phone,services,connector_types,amenities,is_24_7,station_id,gps_coordinates,image_url,source_url,combined_at
EV Charging,AYNA (Gov),Yevlax SCADA İdarəetmə Mərkəzi (35/10 kV-luq YS),"Dilqəm Pişəvəri, Yevlax, Yevlax, Azərbaycan, AZ6600",Yevlax,40.61961447501079,47.1493910729115,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66d17ceda77f2d845324dd54,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Koroğlu yeni HUB,Baku-Azerbaijan,Baku-Azerbaijan,40.41990375009891,49.918260304194604,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66daee7374a81c3337212633,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Zığ qəsəbəsi - Depo,"Zığ şosesi, Zığ, Suraxanı, Bakı, Azərbaycan, AZ1091",Bakı,40.36751597007506,49.99110425555688,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66daef108d722bff960f5a8f,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Dərnəgül metrosu,"Dərnəgül, Binəqədi, Bakı, Azərbaycan, AZ1115",Bakı,40.42494693171483,49.861517647762014,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66daef8174a81c3337212634,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Dərnəgül m/s,"Dərnəgül, Binəqədi, Bakı, Azərbaycan, AZ1115",Bakı,40.42544993027474,49.86018376290184,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66daefe2a5ab6aafb9d7ff76,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),28 May m/s,"Puşkin, Nəsimi, Bakı, Azərbaycan, AZ1010",Bakı,40.37978040232008,49.8512665442685,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66daf077a5ab6aafb9d7ff77,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Avtovağzal,Bakı Beynəlxalq Avtovağzal Kompleksi,Bakı Beynəlxalq Avtovağzal Kompleksi,40.417773227651736,49.79639778357094,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,66daf107a5ab6aafb9d7ff79,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"""Socar Petrolium"" Dübəndi","Dübəndi, Qala, Xəzər, Bakı, Azərbaycan, AZ1046",Bakı,40.43008231018993,50.19326836546483,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5a658d722bff960f5a9a,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),ŞüvəlanPark,"Almas İldırım, Şüvəlan, Xəzər, Bakı, Azərbaycan, AZ1150",Bakı,40.484783048139946,50.18433865805082,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5b76ca56a6ac330c7e66,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Tamstore Buzovna,"Heydər Eyvazov, Buzovna, Xəzər, Bakı, Azərbaycan, AZ1041",Bakı,40.518715674366746,50.10491155426274,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5c25ca56a6ac330c7e67,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Peugeoat Azərbaycan,"Babək, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.389277971775954,49.87332614841699,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5c688d722bff960f5a9b,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Zığ şosesi,"Zığ şosesi, Yeni Suraxanı, Suraxanı, Bakı, Azərbaycan, AZ1050",Bakı,40.43270494405837,50.05842015886711,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5ca9ca56a6ac330c7e68,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Babək pr. 61c,"Babək, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.38924159323591,49.8759070185919,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5d018d722bff960f5a9c,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Hövsan, Suraxanı","43-cü Hövsan, Hövsan, Suraxanı, Bakı, Azərbaycan, AZ1088",Bakı,40.36679339469683,50.08135358752844,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5d1bca56a6ac330c7e69,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Atilla idman kompleksi,"Samir Cəfərov, Yeni Günəşli, Suraxanı, Bakı, Azərbaycan, AZ1131",Bakı,40.381848216979165,49.984668171994656,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5d9aa5ab6aafb9d7ff85,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Toyota Bakı Mərkəzi,"Yeryomenko, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.38585006777464,49.86744182023938,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5e8fa5ab6aafb9d7ff86,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Grandmart Bakıxanov,"Bəşir Bünyadov, Bakıxanov, Sabunçu, Bakı, Azərbaycan, AZ1040",Bakı,40.42728466572055,49.939105726055345,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5e90ca56a6ac330c7e6b,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),5 saylı DOST mərkəzi,"Mehdi Mehdizadə, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.3813079695293,49.8677333162868,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5f31ca56a6ac330c7e6c,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Fashion Avenue,"Afiyəddin Cəlilov, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.37646800924094,49.86443417562475,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a5fae8d722bff960f5a9d,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Olimpiya Stadionu,"Heydər Əliyev, Sabunçu, Sabunçu, Bakı, Azərbaycan, AZ1034",Bakı,40.43533731067163,49.93012643072629,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a603c8d722bff960f5a9e,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),ART coffee 2,8 Noyabr,8,40.37500521507897,49.86677992797394,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6076a5ab6aafb9d7ff87,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Aeroport yolu,"Heydər Əliyev, Sabunçu, Sabunçu, Bakı, Azərbaycan, AZ1034",Bakı,40.439630986527874,49.940121051801526,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a60f9ca56a6ac330c7e6d,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Amay Ticarət Mərkəzi,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.379316314450705,49.879772659566754,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6117a5ab6aafb9d7ff88,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),AZPETROL,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.378967905047546,49.88266723206186,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6157a5ab6aafb9d7ff89,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Sabunçu dairəsi,"Maştağa, Sabunçu, Bakı, Azərbaycan, AZ1037",Bakı,40.50246394591545,49.97450618808779,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6242ca56a6ac330c7e6e,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Bakı Fransız Liseyi,"Xaqani Rüstəmov, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.37804880437511,49.88184669418436,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a624c8d722bff960f5a9f,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Raffle Tower,"1-ci Park, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.38269592183042,49.89198952430556,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a632aa5ab6aafb9d7ff8a,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Sea Breeze parking,"Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.59130897677599,49.98223769803744,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a642da5ab6aafb9d7ff8b,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Aysun şadlıq sarayı,"Babək, Xətai, Bakı, Azərbaycan, AZ1074",Bakı,40.390799692395404,49.90511245238605,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a642fa5ab6aafb9d7ff8c,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Sea Breeze parking,"Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.59126514935127,49.981581975962996,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a646aa5ab6aafb9d7ff8d,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Pirşağı-Bilgəh şossesi,"İstiqlaliyyət, Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.587005519135374,49.98521916529836,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a649ca5ab6aafb9d7ff8e,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Petroleum 13,"Babək, Xətai, Bakı, Azərbaycan, AZ1030",Bakı,40.393611926701425,49.932609680444386,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a64be8d722bff960f5aa0,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Xətai Park yaşayış kompleksi,"Gəncə, Xətai, Bakı, Azərbaycan, AZ1121",Bakı,40.36537025631458,49.95974396230878,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a656aa5ab6aafb9d7ff8f,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Blue Mall,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1123",Bakı,40.36917411823285,49.93755354405377,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a66238d722bff960f5aa2,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),SOCAR,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.37571379128909,49.91617335032771,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a667d8d722bff960f5aa3,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Pirşağı-Bilgəh şossesi,"Zuğulba, Bilgəh, Sabunçu, Bakı, Azərbaycan, AZ1094",Bakı,40.588991702984856,50.057130910434324,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a66cfca56a6ac330c7e6f,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Nar Şərab,"Namiq Quliyev, Bibiheybət, Səbail, Bakı, Azərbaycan, AZ1023",Bakı,40.30497266244734,49.82471594488564,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6a24a5ab6aafb9d7ff90,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),SOCAR,"Bibiheybət yolu, Bibiheybət, Səbail, Bakı, Azərbaycan, AZ1023",Bakı,40.31876109259693,49.821504338180716,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6a728d722bff960f5aa4,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Azərbaycan Voleybol Mərkəzi,Səbail rayonu Əhəd Yaqubov küçəsi,Səbail,40.33512447062384,49.83639726978316,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a6b0ba5ab6aafb9d7ff91,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Bakı şəhəri, Nizami rayonu, Qara Qarayev pr.","Qara Qarayev, Nizami, Bakı, Azərbaycan, AZ1142",Bakı,40.39885569639401,49.95187740446718,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a895a8d722bff960f5aa5,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Nizami rayonu, Tokaz MMC","Qara Qarayev, Nizami, Bakı, Azərbaycan, AZ1119",Bakı,40.40454304748272,49.94717495749737,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8994ca56a6ac330c7e72,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Əhmədli Ekoservis,"Qara Qarayev, Nizami, Bakı, Azərbaycan, AZ1096",Bakı,40.40563177464003,49.94594301132253,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a89e7a5ab6aafb9d7ff92,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Babək pr-ti, məhəllə 2359","Babək, Keşlə, Nizami, Bakı, Azərbaycan, AZ1030",Bakı,40.39193714460356,49.90999803114403,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8b1aca56a6ac330c7e73,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
